Engine_RPM,Lub_Oil_Pressure,Fuel_Pressure,Coolant_Pressure,Lub_Oil_Temp,Coolant_Temp,temp_pressure_ratio,Engine_Condition
870,3.047755124,9.382659084,2.912679089,77.99096886,89.06880365,26.776359393034596,1
851,4.5174944,8.038705185,6.455491675,76.68804978,82.02652349,11.879503802550593,1
938,3.802102547,11.12959693,2.933507468,82.06626462,65.86878899,27.97546539074793,1
584,6.826921011,8.455273693,2.896968747,75.12004873,76.51703847,25.930560306261974,1
428,4.902557723,7.16497649,1.880877193,74.36843831,76.26679962,39.53921024060701,1
1117,3.57706831,8.010292444,3.526571085,83.84839533,73.08847129,23.77617508136091,0
458,2.423705597,5.024042493,2.748214639,76.76957848,90.17258957,27.934335788851833,0
681,2.310053661,3.634023682,5.949811582,83.1673139,73.09618128,13.978140110094648,0
931,4.081100981,6.30706087,5.853354098,81.39530997,89.85764539,13.905752958301045,0
403,4.35605362,8.797611537,1.683870649,86.16672193,77.7122486,51.17178733971309,1
472,2.522682428,9.688827341,1.85853697,83.49420622,84.33299653,44.92467066465152,1
895,3.743430699,4.018061497,2.700537769,76.39598054,86.8713096,28.289162672635563,0
841,2.097121677,4.827057982,3.226556107,79.03348476,73.7462881,24.494680285849345,1
536,2.960655853,6.631807509,4.636986936,75.77394187,78.73333575,16.34119883765857,1
549,4.077641257,7.1845498,1.997216963,83.3828996,92.42343971,41.74952416047341,1
718,2.019564114,5.341604902,0.700962677,76.2108335,84.4194695,108.72294243001124,1
751,4.189182457,5.903979159,1.830926556,81.41706437,71.43578135,44.467660177593615,0
757,2.380726329,0.316456269,3.370730886,76.08136351,78.05013464,22.571170322384994,0
1144,3.07054634,6.802909449,2.854761277,77.44588087,82.127269,27.12866198841116,1
769,2.423884888,5.293837169,1.244759016,75.13725678,85.02875506,60.36284570053221,0
586,2.149794893,6.678847307,2.932461983,74.94187227,68.48579883,25.5559482607116,0
1020,4.340669499,5.081363137,1.795793617,85.194452,87.48178356,47.4410888603304,1
689,4.153982749,5.458929857,2.027492279,86.66602049,77.09586295,42.745404577984786,0
571,3.028563827,5.859666141,2.073501667,74.69617662,84.72947269,36.02415266148293,1
593,4.648318419,12.94964631,3.466066148,77.26847937,78.00506843,22.29283971448322,1
446,2.320950576,3.988351098,1.472631319,77.20868365,81.69641799,52.429029740722406,1
997,2.259169327,6.985785839,1.2043287,79.95571866,72.04409117,66.39022408896834,0
658,2.770404267,4.97648189,1.443695235,75.28423019,74.76397615,52.14686328388188,1
449,2.541603901,10.58610131,3.576934088,83.81795456,79.16815651,23.43289785749671,1
724,2.064613934,5.265491154,2.117328232,82.47776606,73.62648223,38.95368033156215,1
1344,5.180204322,8.004769533,2.665399406,72.34063941,83.01615124,27.140627444625665,1
475,2.560386808,6.38656646,1.825753781,85.65965968,76.08547151,46.917395792376134,1
517,2.689715155,5.210714194,2.781936729,75.52423805,80.05967356,27.148069226246864,0
697,2.003983484,7.117691491,3.225538135,79.59209599,84.46549602,24.675594577772813,0
1624,4.627844681,4.115208472,4.125791033,78.44016474,82.98287501,19.012147028400644,0
911,3.275897524,5.203366826,2.585693952,77.52127217,66.04158792,29.98082666713579,1
745,3.867068269,5.194429865,4.36791825,76.11891551,78.64083109,17.426813810717768,0
784,3.82136064,5.993176314,2.329015122,77.74195718,74.95984893,33.37974196298844,0
485,5.064590092,5.412463655,3.460881491,76.17167026,78.30481721,22.009320009588272,1
733,3.751803423,12.51593062,1.695425206,76.84743282,79.1470858,45.32632122120212,0
958,3.583041999,3.936175277,0.991742715,77.74485744,82.9704451,78.39208483413479,0
929,3.236417514,4.826405555,3.003392752,83.46907423,91.2653399,27.791585493715846,1
780,4.034617736,6.600105195,2.756357956,75.36950028,74.22535894,27.343862495099494,0
431,5.297314125,5.920191511,1.703970442,72.60297131,67.31712802,42.60809161495325,1
520,4.233657911,2.376546317,2.775907168,77.68039376,85.78685223,27.983776500779403,1
575,2.396736885,4.01561681,1.658967113,75.88385493,91.64265751,45.741599452912446,1
401,2.798636208,7.322130454,2.865979028,75.57634064,75.18383841,26.370156072839176,1
482,2.312521764,7.68792052,3.192417001,77.79067954,67.10541387,24.367322673795435,1
1050,1.861885519,8.126565823,1.759817401,76.90034374,84.71840063,43.69788592749236,1
1020,3.535981591,3.189657062,4.950352311,78.28255584,76.7983117,15.813529039644743,0
1247,3.879300807,3.618500009,1.383874842,76.88944079,65.91785552,55.56093867415022,0
1089,2.733999923,1.470962331,2.778279325,78.33707109,88.80575166,28.196244412449627,1
918,4.790339477,3.595930805,2.554669677,77.17322813,67.90183935,30.208679664584412,0
874,3.027625555,5.885963413,2.407121637,73.63453536,72.57176227,30.590271649711546,0
1001,4.712812097,10.09360017,3.147879397,83.4949219,70.129844,26.52417225875942,1
798,2.296519559,4.22363437,2.188655589,85.80304902,83.06023413,39.2035230429656,0
1585,3.820128393,8.935389477,2.50951929,72.84481611,73.80651029,29.027386787934674,0
735,2.235709612,11.86647044,2.885931349,78.09026994,79.90963,27.05893988369441,0
718,1.941539614,5.08995982,3.701257345,77.99839599,78.54478089,21.073480616495576,0
466,2.274385015,4.344826671,2.350616192,75.15317277,91.90680476,31.9716766412555,1
1255,3.825834187,8.035709068,2.490516896,75.19466668,72.79198597,30.192381592908657,1
1105,2.470337688,5.278577426,2.263794281,80.71307011,79.43914485,35.65387329297114,0
378,1.982452455,7.760995147,2.908684224,78.05038467,79.83561637,26.833561784545992,1
896,3.16211698,5.155403285,2.046666834,77.73975428,71.61457556,37.98357163217136,1
524,4.073009315,6.866104012,1.351965246,75.71836487,86.26080871,56.00610599119943,1
939,2.183602826,5.580709479,1.758184529,73.71447355,81.71540653,41.926447655342976,0
472,4.04942787,6.085284431,3.779950206,74.21791632,80.44012874,19.634622849679186,1
580,2.894044836,8.051496755,1.975249565,75.74729941,82.92900748,38.34819781965231,1
660,3.144420544,4.33246148,3.807358226,84.69044669,81.90778426,22.243881300104043,0
757,5.54215636,7.530198552,2.924863266,77.07679883,77.19716395,26.352265206278805,1
505,4.790465538,4.970819373,1.887468271,83.13716391,89.45773141,44.04689665011241,1
452,5.112017934,6.667886804,2.044940435,74.64142638,88.97191622,36.50052030952172,1
821,4.358462311,8.138733582,2.304583396,76.19643964,80.8336332,33.062985140510335,0
479,2.374146198,5.23161817,2.788350539,84.37377877,87.83200202,30.25937640569502,1
729,5.428229794,3.383982414,1.308206194,83.19201723,81.46903053,63.59238629137214,0
984,3.206440075,4.707161091,2.321899392,82.83425036,82.03803012,35.67519547582728,0
493,2.654241285,7.084659988,1.983229098,77.89624088,86.12738173,39.27746001765247,1
897,3.540680837,3.014619664,3.181560337,78.23746089,71.39268935,24.59090132261058,0
1003,3.480686086,6.13709598,1.502485561,76.14279097,82.97216709,50.67785160043105,0
763,3.658288334,1.219883329,1.541888813,77.09618293,80.13920629,50.001097536273825,1
668,2.804353498,6.395641723,2.742627769,75.7167472,68.75581847,27.607362708299515,1
744,2.979526898,4.574642191,3.015427019,88.45855546,74.10675213,29.335323178875058,0
1160,2.93378564,14.08773496,1.936935309,76.09957663,86.95395142,39.28863136924137,0
612,3.613140905,6.124748702,2.65128929,76.96281568,74.92707965,29.028437953506785,1
656,3.241315005,6.400134808,1.558193637,74.87286718,78.0147877,48.05103637383396,1
842,2.538744225,3.750397362,2.604153612,74.69826762,84.81811541,28.68426754532499,1
1557,2.526916578,6.017451869,2.669344425,76.67336975,71.71573628,28.723659752652658,1
590,3.86494067,6.357377786,3.320904248,75.53494627,69.88097253,22.74528799504008,1
576,4.796218769,8.315169979,3.235006595,83.49092129,90.11710974,25.80857040924505,1
506,2.603540933,18.66357006,4.626267446,76.09379405,78.842823,16.448201166491497,1
635,2.760153323,6.629578742,2.021019903,76.35883025,68.40312615,37.78230602991442,1
823,3.873634235,4.861403675,2.744469439,77.2456279,83.36729859,28.145913616816333,0
1545,2.603245037,8.186338001,2.176046132,76.41536791,84.51429323,35.11659595340051,1
1234,2.180761605,6.401545319,2.133356531,76.29952287,78.0465146,35.76499567526077,0
851,3.587898469,4.170254133,2.458001802,77.87835696,78.82591401,31.683591612114036,0
720,2.702613492,4.806185769,2.530527726,76.40080478,77.70166468,30.191637026293137,1
728,2.435206419,7.564489538,2.748947984,76.19988473,66.91214624,27.719643097603587,0
709,4.959869983,4.832435316,1.400753308,75.68221675,72.44731728,54.02961555624928,1
818,3.637168518,7.286133603,2.408687087,83.81994292,64.77008096,34.799002565914215,1
847,4.232853782,4.487787423,2.83907571,75.81364284,70.6833905,26.703626067222395,1
801,3.009651027,11.14307363,2.696645155,76.40366232,77.07768309,28.33284677648039,0
894,3.275200573,4.87780835,2.843710362,74.90168605,89.19198505,26.339412308470425,0
785,2.887535534,6.886341273,4.67798718,75.1115806,69.36840944,16.056385289968816,0
562,2.346880352,3.946409245,3.19881953,75.0329807,87.22879928,23.45645215050561,1
621,3.114902157,5.100399085,2.794418223,75.06848278,75.35416208,26.863715423274552,1
742,3.392487412,7.495271728,1.358570224,77.43314621,72.6605722,56.99601525639263,0
832,2.125223248,6.94554432,3.027684479,83.63310382,78.72362995,27.62278459902076,1
809,2.838339252,6.46340894,3.319601659,76.46539782,73.63503723,23.034503124248765,1
590,2.714852043,2.746143538,1.081646623,84.98649517,79.01452686,78.57133262520932,1
348,2.436801422,6.315908273,2.492305758,78.07118673,76.0875902,31.324870616107354,1
1522,3.301200593,6.311173599,3.566299045,79.08483554,76.32426011,22.175597830271737,0
1582,5.968325465,7.461266367,1.962393452,75.26148829,71.12982757,38.35186560647696,0
640,3.141753207,5.068797061,1.983550285,75.58976448,69.64982153,38.108298510668455,1
395,2.418650104,4.976541911,2.613254527,76.92533995,86.84067164,29.43659322833606,1
1071,4.329758213,7.766922757,2.033606673,77.73166483,79.40359688,38.22353045871891,0
1014,2.23626965,6.408731458,2.376063802,85.75401846,87.08953244,36.09077428688748,0
541,2.933546526,12.46091661,1.103642112,77.31129718,85.59616788,70.05099414782558,0
709,2.284346888,4.128059505,4.7326414,74.61152602,68.78786815,15.765299744599337,1
685,2.629652062,3.726719678,2.748545857,76.46142132,79.8032045,27.818853124249284,0
933,4.659270836,9.26435905,2.037224806,77.72225503,78.36074486,38.151026165628686,0
1260,2.069469929,6.428875785,2.280429596,74.96931001,73.61501684,32.87506760411839,1
1562,0.290616401,6.487841252,0.566543862,83.79261541,81.21138258,147.90111256891075,0
673,3.033039668,6.697385461,1.366027448,74.686191,78.24908138,54.67396459374468,1
626,2.621888965,6.316651067,2.371110123,76.10200939,75.84310284,32.09550520505066,1
1122,3.380367116,5.252627596,1.46389222,77.48991131,75.31553049,52.93412815314494,1
856,2.338371432,16.04455521,3.753875833,75.31216192,83.12094728,20.06250211992504,1
1345,4.431896937,10.92474939,3.357754077,76.28078339,79.13998935,22.717792584846112,0
873,2.632895063,3.138685538,1.220792156,77.52935185,86.6727099,63.50736115201485,1
725,3.295884702,6.932236454,1.086228872,76.8405796,79.20049708,70.74062459589585,1
818,4.592727367,8.832196983,2.389319494,75.28175572,83.93689182,31.507600553816705,1
810,3.864450227,7.035148793,2.993443298,85.23115375,70.7546006,28.47260388541227,0
441,5.480846937,2.612641544,2.707712803,78.00263828,75.55179586,28.807563854635337,1
920,1.93158338,7.938132904,3.459147625,74.13970579,69.89840403,21.43293446664206,1
813,4.003465908,2.865487512,1.289676619,76.63830463,75.76807731,59.424389088355575,1
877,3.631450996,7.089282922,2.558019136,77.52379896,77.08443067,30.30617228886426,1
640,2.450913346,4.893344374,3.150025255,76.74967375,88.60312162,24.364772715203923,1
1113,4.913042373,5.841508214,1.229038232,81.9977443,72.18431804,66.71694618451366,0
685,4.708998057,6.081656059,3.049174126,74.11296845,73.44987684,24.305907462659786,0
674,5.385219089,8.823973061,1.991989994,79.3335456,81.74020154,39.82625716630122,0
870,2.380635962,8.436674519,6.2271583,74.896956,68.71049556,12.027467484250804,0
571,2.754084257,7.682410787,1.729172031,76.33520742,69.32436919,44.145499641441035,1
714,5.348239954,7.336320513,5.376746364,75.2329188,79.09950723,13.99227334051844,1
706,3.795246097,12.0208984,3.014193114,78.05907234,82.2584805,25.897161691557866,0
753,2.532669076,6.100375449,3.071797174,76.80022101,78.2359501,25.001714520193605,1
629,3.442992699,5.461486276,2.249902735,75.29181862,79.08143982,33.46446225620404,1
971,5.269903229,6.736927671,1.627140961,75.99104151,78.34573897,46.70215834351531,1
561,3.772854851,6.922092906,1.217467676,75.703468,73.49807592,62.181039637688386,0
548,3.934513328,5.985997537,3.068311892,76.4998471,74.34540215,24.932218386025017,0
504,4.164169345,3.858399512,1.573525132,78.15414092,78.91368858,49.668155698605204,1
786,3.270927513,6.780474483,1.686460115,83.71765766,82.58731624,49.64102457826311,1
876,2.537158603,5.89992329,1.064064473,77.68532174,70.4778871,73.008027899802,1
1300,2.265558311,7.342696699,1.466285216,75.69142129,85.24862695,51.621177682816054,0
638,2.615483227,5.068611923,1.236515575,76.02573758,73.06879373,61.4837998269453,1
1302,1.946854196,4.365183475,5.583561657,77.50544195,80.55022642,13.88100155961051,0
772,5.002970824,5.491240271,1.458995842,75.68086376,75.66755652,51.87184891795674,1
826,3.064462673,17.44267439,2.062652537,78.5087537,74.61301106,38.06201685920848,1
1000,2.583662902,9.909981725,0.877292891,75.76564248,81.8392806,86.36289760736518,1
705,3.156622546,5.375150199,6.625066924,86.04292338,80.59071551,12.987477919781098,1
520,4.404900226,6.023335797,0.918951542,76.97311792,75.28339693,83.76179878938733,1
721,0.937680029,9.917051815,1.814810093,76.78796672,90.25642371,42.31182353699664,1
947,3.66530822,4.602835388,3.165857897,75.76080599,83.79598714,23.930569382543137,1
1339,2.518805159,11.11160719,1.521103874,75.25898626,71.56535698,49.47652692880662,1
681,2.380307177,3.195365564,1.149882528,76.45427608,81.2117219,66.48871317687056,1
752,3.438395459,7.367456379,0.379849628,75.63044558,88.2304465,199.10575369642407,1
1022,2.661487956,5.247991944,2.751079835,77.45959518,81.89869145,28.156059318409664,0
1583,2.641845971,9.120584963,1.685172468,84.67264939,72.48206694,50.24565779005014,1
1044,2.761382168,4.049299875,1.19373632,77.16060728,73.53876083,64.63784451339764,0
646,3.106196639,4.611090903,0.945005808,81.46260335,86.15051843,86.20319204091913,1
710,2.699468179,5.274682842,3.583818223,75.81025439,69.84886114,21.153481711206275,1
1455,2.626372616,6.958367681,2.978031393,75.84800042,83.02554535,25.469165680764306,0
575,3.995460675,6.226447604,2.750738479,75.85182987,67.53583451,27.575068613031675,1
939,3.062210331,6.073032453,2.652813998,74.74007282,88.09210378,28.17387299014358,1
895,3.583424792,6.139456573,1.91138515,76.29299127,84.26132241,39.91500684987175,1
768,3.360009001,4.828457271,1.848371976,76.83302044,67.26331688,41.56792023992457,1
628,2.50224204,13.76926041,2.339963009,80.9200354,72.59569966,34.58174360321967,1
696,1.821536839,6.976635097,2.645536607,77.59272421,83.36132238,29.3296621468137,0
845,3.064610196,2.56987539,2.477856848,76.60664716,77.45762326,30.916481840083343,1
926,3.745700061,5.198570943,3.109618527,76.85251036,76.94046438,24.714441652012432,0
651,3.595662029,4.866263078,1.976967162,76.73165814,73.91053427,38.812794062588445,0
772,2.262819984,6.298963219,1.900801393,77.32343195,79.50411313,40.67936374383552,1
860,2.973335736,8.082521365,2.027975696,81.33174229,69.1984777,40.104870263262626,1
1131,3.387871523,6.956439194,0.864335611,74.05781376,80.73882098,85.68168097648706,1
1357,3.617452867,3.859839434,0.995249765,76.66634815,73.35195868,77.0321921330048,0
800,2.765139584,5.099515446,0.956605483,77.32647294,79.29691218,80.83415104766753,0
1302,2.941067958,17.85757714,2.753861367,76.70740088,68.51648617,27.854478785576866,1
437,2.299012097,7.102507905,3.093252266,79.24583162,81.64282175,25.618927648454637,1
940,1.97556818,10.74753111,1.503703314,82.18032425,74.04702258,54.65191759102714,1
592,3.74699772,3.927818794,1.297941007,78.02617352,81.54159566,60.11530029785068,1
805,4.788980856,7.340445101,2.339678031,77.87251998,75.84087249,33.28342005386806,1
1151,3.855942786,4.760281966,1.950837876,74.92590006,68.44607226,38.407016069737175,0
592,2.859479043,1.45282542,2.408825717,77.96289888,81.58815929,32.36550737742419,0
1023,3.127925838,2.96005706,2.346632979,77.05571077,82.03792491,32.836697780553195,0
1148,1.915858926,5.005757003,5.155928457,77.5597732,85.71073537,15.042830559813067,0
747,3.920739602,3.873011659,1.453038934,76.04990583,65.82369388,52.338482962850215,1
806,4.640850365,6.425595135,1.837094103,73.96081353,76.8348187,40.25965417316775,1
571,3.410105653,5.804560556,2.53729558,74.09733354,72.82747684,29.203260716175322,0
719,2.694982054,3.781255827,0.835457305,76.79639877,75.85256709,91.92128237925648,0
807,3.366411659,9.066876471,1.561333586,76.49398652,83.50453904,48.992693306033004,1
1190,2.290647104,6.547939451,2.05195718,74.99454253,73.25382114,36.54779286486238,1
669,3.819038261,7.458821791,1.976658972,77.12010724,78.77707866,39.01536345776723,1
576,1.931838037,4.86541874,2.558533731,76.97495415,77.91923174,30.08556155886711,0
807,4.160043188,7.929488599,1.809439176,83.93355223,82.96512481,46.38647541006076,0
846,4.174991267,5.371945904,2.365623667,73.39284905,72.74598357,31.024722591802426,1
589,4.478804848,6.929054099,1.502879022,77.24704871,65.3644981,51.39934497712021,1
1517,2.666910639,10.11228263,1.484203341,76.91900951,84.23061095,51.82508053990391,0
463,2.528990995,4.724456508,2.195458657,77.2129157,71.1049122,35.16936212141929,1
1085,4.985243057,6.10989069,1.643828458,88.81500734,85.95323113,54.029331879755134,1
850,2.809212818,10.28296621,2.021937497,81.22404446,82.9160824,40.17137246286873,0
922,2.958626839,4.895240749,2.284213538,76.56832035,77.66938089,33.52063436959002,0
891,2.538577668,7.323520369,1.967228555,75.49071205,75.29610963,38.374124594727334,0
583,3.387938808,4.736459027,2.923886127,83.93639313,78.01220232,28.707124962146324,1
711,2.9849569,8.123948535,1.943969342,75.88410414,85.20787583,39.03562852812289,1
537,4.349171427,5.235084955,3.500016983,77.56512708,84.39419559,22.161351014978482,1
569,2.349499394,6.618794346,1.623163288,74.6870061,89.84365395,46.01321422123354,1
652,2.252527233,7.415194738,0.515570248,76.25259086,91.60161014,147.89923052497295,0
572,1.913044614,1.557120461,1.497956795,77.05703601,81.38962874,51.44139325367309,0
896,2.577784106,6.364715857,1.768199997,74.47336116,79.32501322,42.11815358454975,1
500,4.098378245,10.88795711,0.543732364,77.19371607,81.17273444,141.96979839920212,1
1381,2.198275354,7.443778767,2.240529905,82.82427032,80.39836646,36.966359238860846,1
590,2.662824798,2.585801364,2.206417584,77.79940462,89.80050135,35.26049190492134,0
851,5.94537987,7.395427624,2.201839479,84.18063602,79.45474198,38.231941334020675,0
409,1.868914031,7.61288206,2.70203975,76.29727826,73.76206381,28.23690881049814,1
644,2.077520777,5.65530964,2.882210066,83.89212496,74.0651835,29.10686380662172,1
819,2.751811991,7.137742737,1.851762471,75.73172666,74.58246427,40.89708423673728,0
597,3.921454815,8.481874173,1.49027997,76.80064691,85.73461552,51.534340474065104,0
773,4.241711279,6.816608561,2.820708624,77.93188908,90.93829181,27.628469239412926,0
1101,2.366374956,5.27096147,2.515313777,76.71641219,82.27765784,30.499726273424585,1
669,2.777709395,7.300733131,2.837504448,85.02861492,67.15433227,29.96597415519746,0
577,3.78121352,1.784562465,1.749533765,77.76576722,69.23725713,44.44939807755121,0
647,2.199257997,5.774292881,1.698525718,76.56529128,67.32715139,45.07747241689253,1
800,2.916834506,4.270555519,1.919903668,76.56765862,77.77840281,39.88096903778142,1
1509,2.019219865,5.066364734,1.215184528,75.30299588,90.13896995,61.968311953102855,1
571,2.138579606,7.664183201,1.19175893,76.44071775,76.62953413,64.14103698720598,1
700,2.427542143,6.125862321,2.881664377,76.16984422,73.30242084,26.432577782260665,1
668,2.765585594,18.72016806,2.166153469,77.8314483,78.82889212,35.93070088668732,0
790,2.600959059,8.359181476,2.121623658,76.64142212,69.46572218,36.123930701412505,1
1026,5.718340188,7.492429949,2.384870665,73.36556461,78.89482685,30.76289835075885,1
762,3.629248359,10.39714645,1.836447092,86.75437392,81.04682864,47.240308233008314,1
983,4.057117245,4.424092696,1.196690904,77.63776029,81.76085316,64.87698298157787,1
508,2.302513259,7.853977185,2.863687318,76.71979994,80.63188689,26.79055519337422,0
704,2.299544607,3.063531795,2.228920924,81.57224003,79.13561034,36.59717244990408,0
1344,2.265764201,4.865013663,2.207112865,80.69414287,75.42083432,36.560933330007416,0
1311,2.331779857,17.70261438,2.490394905,80.50690412,74.30528675,32.326950087881706,0
688,3.091935633,5.592699857,1.947951556,74.39944549,79.88295553,38.19366404014206,1
1446,3.838589719,7.44121501,2.5067413,76.91919224,90.81030183,30.68492211584733,0
361,2.30774241,8.237947751,1.24138128,75.65986773,81.24452134,60.94808098114628,1
857,3.831351927,5.561266916,1.784548486,75.85837917,87.51319078,42.508420060703216,1
603,1.755482315,6.881240453,1.525989305,76.10710648,90.50888562,49.8739121936951,1
499,3.846007908,5.609317611,2.760234246,76.37498942,81.73857661,27.66973921178601,1
661,2.262503261,5.786728643,5.574706563,77.88113137,71.81278138,13.970442483280445,0
896,3.218128162,3.8540149,1.771270368,86.67445174,76.12059542,48.93346852767509,1
891,1.852720164,2.873014704,1.459640368,77.82900373,76.70288367,53.32063439435213,1
651,2.157944201,6.059127448,2.291803437,76.95914216,82.26715949,33.58015235398551,0
613,2.993241372,4.509957865,2.26226337,79.41785127,79.88678156,35.105468805133505,0
534,4.885837541,14.04832573,3.14063668,80.93272289,77.74663537,25.769519166566194,1
406,1.960742445,6.667935577,1.840122887,76.62035123,73.09646519,41.638691705109096,1
1005,1.991163141,5.68953618,1.821450612,78.41785659,75.03267638,43.05239627194664,1
580,3.747235562,7.360852794,1.863127817,77.45245584,81.03682097,41.57117593442279,0
739,4.531783895,6.711863257,1.153551879,74.96233124,65.55175529,64.98387079141433,1
670,3.036105543,7.160957911,2.766303975,76.87575722,84.20774413,27.790051319269306,1
861,2.16613877,4.222637297,1.607849722,77.98868921,89.719246,48.50493154799231,0
1079,3.492418211,10.39775997,3.16696811,76.9640624,78.35644296,24.30211970081388,0
645,1.877844938,4.947626474,3.588374375,81.63848428,93.1698089,22.750820565978273,1
644,2.147153582,4.889176246,2.446107336,78.30300738,73.39993837,32.01125895676601,1
684,0.135279374,5.772254779,0.960308783,77.14283573,77.87412696,80.33119842745577,1
863,2.805877414,7.268638733,2.206852821,76.51596713,70.51679727,34.671968936904044,0
793,2.262417483,5.350182019,2.551376926,78.62040302,71.66889505,30.81487937118728,0
434,2.824292152,4.464757766,1.776129738,78.93829462,72.89934397,44.443966275189815,0
581,3.000909927,3.915582623,3.126392966,74.29249098,77.52577034,23.762997174361868,1
683,2.584283665,4.602320919,1.125438418,76.61838273,80.97870891,68.07863800093058,1
1042,3.572642266,2.856341263,1.171620485,75.89765945,78.51035505,64.78001677307924,0
469,4.101489454,5.033502766,1.941772951,75.53955469,87.19699536,38.902342186173456,1
1260,3.561749321,4.144269004,2.317797464,87.15366464,88.48608026,37.6019166436034,0
675,4.943009624,11.28262176,2.856676967,73.78488003,82.44462055,25.828910672590347,1
805,3.064387449,6.426716563,2.728679915,76.58097635,90.15732221,28.065200269119778,1
841,2.656357149,6.861910308,1.938266699,74.02526673,83.95722922,38.191456612619334,0
725,3.114016969,9.143844039,4.299228854,77.1888286,79.52497861,17.954106019287053,1
689,3.56082529,15.77178767,1.405706499,75.62357901,86.44829202,53.79752122244316,1
1084,2.4951444,5.146461081,2.852950561,76.0492503,77.39766211,26.65634122205133,1
604,2.958023732,7.557572723,3.693686291,74.42904877,69.00632777,20.15033837633008,1
477,2.492741352,3.568284256,2.616312693,82.93599468,73.93645456,31.699560684140025,1
487,3.378450905,5.771321373,1.684293763,77.36604516,74.61770433,45.933791910745256,1
531,2.394203777,3.650745962,3.52125344,75.52173757,84.01135738,21.447395766719996,0
645,4.076996681,6.230167862,1.653258543,87.5576727,71.9380624,52.9606334774987,0
594,4.257075878,3.606284164,2.382497541,88.15126656,85.64043593,36.999504949539435,1
664,5.712007791,8.068809412,2.553382359,76.15218904,88.83545484,29.8240327961658,1
557,3.547992395,5.785246286,1.449055619,77.60946938,83.9543264,53.55861762914317,1
721,3.304545501,5.782606894,3.538364564,75.89691145,79.38485872,21.44970893403144,1
895,4.04799655,3.554482477,1.944351519,77.47287399,70.27833185,39.845076051252825,1
982,4.403864564,7.665391403,2.449049831,76.33439804,73.0484552,31.168972515295252,1
751,2.8500447,13.67451471,5.642900299,75.5494844,71.06305348,13.388411456600952,0
850,3.420060572,6.371655026,3.080304737,76.74334163,68.93173035,24.91419624622801,1
382,3.616727562,8.693845504,1.098218779,75.92066691,81.65936616,69.13066797898202,1
926,5.49518566,8.557327943,1.98479353,77.49463576,87.94335726,39.04416028393629,0
549,2.439854101,9.908334176,2.689380517,76.66515399,78.87515957,28.506611466386452,0
1691,2.240753146,6.220240752,1.434275929,76.22249804,73.39136879,53.143501438835465,0
627,1.918976351,3.983169973,1.522572192,76.10878344,81.65926573,49.986945678470875,1
807,2.393035246,9.175301815,2.167771496,75.69085365,73.91006576,34.91641940732511,0
965,3.676709515,5.276505333,2.088815654,74.23883015,77.52086189,35.541094527294014,0
462,2.502990028,4.614554266,2.85213181,77.418983,77.20238268,27.1442419260974,1
483,2.170018205,5.710811204,2.251067417,78.21619313,82.57104873,34.746253174409844,0
966,5.464976404,6.05794948,1.512875676,76.91024153,82.03340222,50.83708589740992,1
957,4.467782391,6.734085168,3.154498811,76.78408715,86.6280098,24.341129101433953,0
1114,4.655058494,8.335366578,2.441581852,76.10991325,68.13396722,31.172365577377505,1
858,3.632693476,8.089761278,3.042081583,77.19968794,83.32923679,25.377249247411374,1
508,1.981080198,7.14766814,3.376230442,84.25088464,80.11972617,24.954120026230118,0
619,2.274108677,8.247605371,2.511699413,79.78197425,88.3346158,31.76412833197237,1
557,1.948449252,2.837140011,1.680777414,84.83993934,76.91196531,50.47657599200938,0
728,4.959775303,10.05910744,1.219871551,78.00626164,70.34910991,63.946238954269255,0
674,2.657633471,6.240321543,2.188998157,76.87418995,89.67541111,35.118419166207104,0
771,3.406179926,5.95003054,1.142742205,77.01639822,69.42755097,67.39606753557551,1
379,4.50487168,5.621581386,2.215842788,76.92794396,78.39414965,34.717223468823335,1
555,3.58170362,5.925911581,3.159490118,78.97357718,76.74953694,24.995663614965732,1
696,5.115436256,11.96971897,1.451358043,75.80494139,82.65265028,52.230315961864996,1
514,2.223681179,3.693448166,2.279423514,77.04802386,72.14139268,33.80152463342333,0
555,3.775529123,5.821323712,1.823831571,74.42306593,70.43330932,40.80586513990928,1
839,3.070962309,5.848441297,1.001656606,77.22734548,75.78962836,77.09954481192248,1
968,5.188625628,6.270315745,2.241498156,76.78155977,65.99415978,34.254556627635864,1
866,4.310633458,7.445503847,1.036412692,76.18018418,71.09928836,73.5036450869273,0
966,3.762457986,8.040469096,1.85598554,76.61243731,80.48657608,41.27855221945737,0
523,2.949061431,6.273911397,3.213270047,79.66769189,68.75059357,24.793330760061462,1
916,4.08191897,4.945268741,1.643343199,77.15836292,76.38257038,46.9520402158915,0
1190,2.321269875,8.147134647,2.582070503,76.39727194,73.89949251,29.58758959666191,1
833,3.220815063,2.643888236,1.358827311,76.54780417,70.31952062,56.3336836231108,1
1010,3.126293532,10.3673155,1.355454939,74.59715981,68.51901109,55.0347360350457,1
513,3.527457283,5.162343985,1.9854009,75.85289581,74.39378583,38.20531037569774,1
574,4.10632675,8.612469957,1.356184829,77.72160152,79.87571378,57.30896154349951,1
771,4.584675217,5.324735235,1.874257472,76.25394315,78.78202933,40.68485979344689,1
760,2.344402042,7.098242913,2.457592753,78.10981789,81.07558133,31.783047053505427,1
706,1.973935906,3.416840819,1.588466169,76.96962827,86.16439316,48.455284296782345,1
